ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,liquidity_ref_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,quote_time,quote_source,financial_source,strict_net_cash,liquidity_bucket_hkd,liquidity_bucket
02660.HK,20251231,2281202000.0,1488904000.0,258659000.0,18818000.0,2022543000.0,8.819341294909513,0.9036663278309686,1545598000.0,-0.04372534518476956,347787000.0,-0.20059250819902275,4,242400000.0,4,0.6969783229390403,0.26945803034616017,,323417000.0,18407000.0,341824000.0,,0.15272596866642293,124.78914130067344,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,禅游科技,禅游科技控股有限公司,主板,20190416,2.16,2238152443.7837834,2238152443.7837834,0.0,796557.338,0.7783783783783784,5.808648648648648,5.808648648648648,796557.338,713370.0,2026/06/30 09:20:36,tencent,cache,True,796557.338,低
01778.HK,20251231,2249750000.0,2249750000.0,1466916000.0,19218000.0,782834000.0,1.533659732390948,2.864031821296095,2097055000.0,0.16949478843900234,23987000.0,-0.08544633786947975,4,122453000.0,4,5.104973527327302,0.18818526701963564,,17249000.0,,17249000.0,,0.0631062075555435,122.57058748807488,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,彩生活,彩生活服务集团有限公司,主板,20140630,0.147,273332856.9113924,273332856.9113924,0.0,182927.9,0.0558227848101265,10.29,10.29,182927.9,77696.0,2026/06/30 09:20:36,tencent,cache,True,182927.9,极低
01669.HK,20251231,376191130.0,362007866.34,7612338.16,1597796.18,368578791.84,49.41860465116279,0.7198804528124999,69718648.58,-0.04822529499330874,47177890.26,0.011994821237574671,4,251475415.62,3,5.3303658606628,0.14044760974862636,,43354560.0,,43354560.0,,0.084676875,122.47567485276798,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,环球信贷集团,环球信贷集团有限公司,主板,20141212,1.28,512000000.0,512000000.0,2560.0,760609.4736842106,0.5394285714285715,9.801142857142857,9.801142857142857,760609.4736842106,203300.0,2026/06/30 09:20:36,tencent,cache,True,760609.4736842106,低
03315.HK,20251231,1259341000.0,1259341000.0,420600000.0,7183000.0,838741000.0,2.9941535901093674,1.5307018933420657,930819000.0,-0.15270588648831462,40116000.0,-0.35199225265989553,4,160335000.0,4,3.996784325456177,0.8738657892112872,,40172000.0,3110000.0,43282000.0,,0.07898962772492496,122.17065379374412,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,金邦达宝嘉,金邦达宝嘉控股有限公司,主板,20131204,0.68,547945360.0000001,547945360.0000001,0.0,447348.0,0.2463768115942029,12.338550724637685,12.338550724637685,447348.0,350695.0,2026/06/30 09:20:36,tencent,cache,True,447348.0,低
02877.HK,20251231,14754734000.0,14378094000.0,2715321000.0,334902000.0,12039413000.0,5.433882034573444,1.9358957331035016,3135419000.0,-0.07414525582392506,949948000.0,0.09538293484635951,4,1172033000.0,4,1.23378648094422,0.6241225835519418,,355038000.0,,355038000.0,,0.057088875453446195,121.41514217789151,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,神威药业,中国神威药业集团有限公司,主板,20041202,7.52,6219040000.0,6219040000.0,0.0,8779304.05,0.6936898395721923,5.911443850267379,5.911443850267379,8779304.05,8242523.0,2026/06/30 09:20:36,tencent,cache,True,8779304.05,中低
02469.HK,20251231,1222741000.0,1035196000.0,540209000.0,65108000.0,682532000.0,2.2634591426651536,0.7270928583733828,2676628000.0,-0.016128305753913774,198126000.0,,3,226322000.0,3,1.1423134772821335,0.1437317666535437,,,152295000.0,152295000.0,,0.16223797106359017,121.04721235238867,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,粉笔,粉笔有限公司,主板,20230109,0.425,938713662.4157302,938713662.4157302,3360.0,6352401.284,0.649438202247191,4.278651685393259,4.278651685393259,6352401.284,4254155.25,2026/06/30 09:30:00,tencent,cache,True,6352401.284,中低
01425.HK,20251231,811187301.3199999,426865384.88,170610129.02,27561758.3,640577172.3,4.7546256835953,0.8401012095737703,992249492.18,-0.03097284218703178,150611031.78,-0.007682827906995482,4,163112499.8,4,1.0830049955322072,0.17654678588777145,,63225400.0,,63225400.0,,0.08291855737704917,120.70900854175956,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,捷隆控股,捷隆控股有限公司,主板,20191128,0.61,762500000.0000001,762500000.0000001,0.0,666015.0,0.8133333333333332,4.57015873015873,4.57015873015873,666015.0,269650.0,2026/06/30 09:30:00,tencent,cache,True,666015.0,低
01936.HK,20251231,194844039.56,150723081.46,20779715.62,3230052.4699999997,174064323.94,9.376646106382085,0.44929975649208603,222191239.89,0.016370519379016235,16060201.94,-0.03447044124440235,4,24356154.42,3,1.516553435068451,0.4278011432028108,,51128353.45,,51128353.45,,0.131973952128437,120.49820104109921,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,利特米,利特米有限公司,主板,20200513,0.83,387412459.99999994,387412459.99999994,0.0,77982.85714285714,1.4109999999999998,21.7875,21.7875,77982.85714285714,41190.0,2026/06/30 09:20:36,tencent,cache,True,77982.85714285714,极低
02348.HK,20251231,1576921000.0,1166430000.0,624362000.0,77477000.0,952559000.0,2.5256517853424776,0.6390293945310215,1230867000.0,-0.012365807064999679,213971000.0,-0.15769848352205496,4,355406000.0,4,1.6610007898266588,0.2782059251019998,,132910000.0,,132910000.0,,0.08916339757129801,119.76905513083392,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,东瑞制药,东瑞制药(控股)有限公司,主板,20030711,0.99,1490634089.9999998,1490634089.9999998,0.0,107339.88235294116,0.3998076923076922,6.2922115384615385,6.2922115384615385,107339.88235294116,50520.0,2026/06/30 09:20:36,tencent,cache,True,107339.88235294116,极低
00239.HK,20251231,311190902.7,299206979.74,95403515.72,10510771.14,215787386.98,3.2618389411697875,0.28851049686069397,193180693.6,0.13681829492061626,82505534.12,0.4554937197094493,4,101856119.4,4,1.234536816062006,-0.01587371094519738,,52086890.96,,52086890.96,,0.06964083953707269,119.38471433938895,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,白花油,白花油国际有限公司,主板,19911218,2.4,747936000.0,747936000.0,0.0,106188.33333333331,1.038655462184874,8.188235294117646,8.188235294117646,106188.33333333331,54675.0,2026/06/30 09:20:36,tencent,cache,True,106188.33333333331,极低
01666.HK,20251231,4833662000.0,4760678000.0,3446100000.0,2004345000.0,1387562000.0,1.4026470502887323,0.33540843617185395,6483875000.0,0.026655609536414993,396277000.0,-0.12069829083114247,4,1562433000.0,4,3.94277992414397,-0.00885239365393399,,475574000.0,,475574000.0,,0.11495812916755667,118.687654817591,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,同仁堂科技,北京同仁堂科技发展股份有限公司,主板,20100709,3.23,4136932320.000001,2030713920.0,0.0,5440324.889,0.51,9.43,9.43,5440324.889,4573290.0,2026/06/30 09:20:36,tencent,cache,True,5440324.889,中低
00046.HK,20251231,313909594.9,311811414.84,145917900.66,13882491.4,167991694.23999998,2.1512754328300927,0.5544744486135796,217938857.02,-0.03168234889613142,16658989.68,-0.265223135140211,4,32909723.92,4,1.9754933853827805,0.11418347430058558,,24141264.16,,24141264.16,,0.07968080918826485,117.90511662294772,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,科联系统,科联系统集团有限公司,主板,19980518,1.24,302974636.0,302974636.0,0.0,79908.00333333334,0.61,16.43,16.43,79908.00333333334,56070.0,2026/06/30 09:20:36,tencent,cache,True,79908.00333333334,极低
08512.HK,20251231,732773353.8,732773353.8,101784765.02,11049993.479999999,630988588.78,7.199243950271095,1.7391828690972482,811189107.76,0.09856931610020303,91645217.3,0.11983256451052648,4,182526310.48,4,1.9916621495096831,0.06315478243729365,,,,0.0,,0.0,117.57209109704047,现金类资产>总负债;近年盈利稳定;经营现金流稳定,凯富善集团控股,凯富善集团控股有限公司,创业板,20180719,0.395,362807500.00000006,362807500.00000006,0.0,220794.44444444444,0.4885526315789474,3.5757894736842104,3.5757894736842104,220794.44444444444,91625.0,2026/06/30 09:20:36,tencent,cache,True,220794.44444444444,低
01346.HK,20251231,583749473.28,583749473.28,278788460.57,20738319.77,304961012.71,2.093879610678608,0.3817380850696292,1406859016.14,-0.02390488224563292,111554021.54,0.03331680618443955,4,132363339.22,4,1.1865402734274209,0.11911045757535133,,56676637.43,14477774.64,71154412.07,,0.0890682673384447,117.5576223828514,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,利华控股集团,利华控股集团,主板,20191113,1.25,798874999.9999999,798874999.9999999,0.0,149808.88888888888,1.4694656488549618,6.469465648854961,6.469465648854961,149808.88888888888,118280.0,2026/06/30 09:20:36,tencent,cache,True,149808.88888888888,极低
03983.HK,20251231,14002879000.0,12836574000.0,4869932000.0,2112004000.0,9132947000.0,2.875374645888279,0.9759194511823729,12034437000.0,-0.055412674476412405,974441000.0,-0.159747430914561,4,1378729000.0,4,1.414892230519857,0.30527758992078535,,661388000.0,,661388000.0,,0.07067394719126337,117.27775352311518,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中海石油化学,中海石油化学股份有限公司,主板,20060929,2.03,9358300000.0,3645880247.679426,28420.0,14059467.843,0.4467942583732057,8.673636363636364,8.673636363636364,14059467.843,11436107.0,2026/06/30 09:20:36,tencent,cache,True,14059467.843,中
03686.HK,20251231,284772000.0,284772000.0,127401000.0,30507000.0,157371000.0,2.2352414816210233,0.22783946953135176,320272000.0,-0.05778212152828799,284629000.0,0.44091600934769026,4,81565000.0,4,0.2865660210308858,0.7311306999638125,,104942000.0,,104942000.0,,0.15193351768470123,117.16439128118297,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,祈福生活服务,祈福生活服务控股有限公司,主板,20161108,0.68,690710000.0000001,690710000.0000001,7000.0,299978.94736842107,1.0535211267605638,2.1932394366197188,2.1932394366197188,299978.94736842107,291300.0,2026/06/30 09:31:08,tencent,cache,True,299978.94736842107,低
06100.HK,20251231,1579892000.0,1579892000.0,1283786000.0,119655000.0,296106000.0,1.2306505912979266,0.28747972375573,1986001000.0,-0.0902838755177886,102600000.0,0.3223987570811859,4,228873000.0,4,2.230730994152047,0.8900584795321638,,73480000.0,78191000.0,151671000.0,,0.1472524608814253,114.51865961069211,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,同道猎聘,同道猎聘集团,主板,20180629,2.04,1030006555.3548386,1030006555.3548386,0.0,1285282.058,0.31963133640553,9.07188940092166,9.07188940092166,1285282.058,1070092.5,2026/06/30 09:20:36,tencent,cache,True,1285282.058,中低
03662.HK,20251231,1940552000.0,1940552000.0,996930000.0,65262000.0,943622000.0,1.9465278404702437,3.6091872250908397,1219825000.0,-0.09205663789257101,51568000.0,-0.3149551739931714,4,22171000.0,3,0.42993717033819423,-0.12835479367049332,,19448000.0,,19448000.0,,0.0743851596863645,113.49344291721586,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,星悦康旅,星悦康旅股份有限公司,主板,20190318,0.36,261450000.0,261450000.0,0.0,505010.46875,0.19125,4.57875,4.57875,505010.46875,313755.0,2026/06/30 09:30:22,tencent,cache,True,505010.46875,低
00210.HK,20251231,580086000.0,569311000.0,148102000.0,7066000.0,431984000.0,3.916800583381723,0.6237950977966561,363544000.0,0.28311207484905654,116586000.0,0.46425627217789756,4,110081000.0,4,0.9442042783867702,0.4546086150995831,,36350000.0,,36350000.0,,0.052490258446860186,111.82612994470371,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,达芙妮国际,达芙妮国际控股有限公司,主板,19951103,0.35,692509449.8591548,692509449.8591548,0.0,467896.8421052632,0.7492957746478873,5.363380281690142,5.363380281690142,467896.8421052632,77980.0,2026/06/30 09:20:36,tencent,cache,True,467896.8421052632,低
01284.HK,20251231,133336949.28,133336949.28,65898027.98,36845053.46,67438921.30000001,2.0233829959292207,0.255450459469697,171419414.14,-0.07271417430351657,11509732.46,-0.31121835876718285,4,28815427.66,4,2.5035705877736794,0.4440869496978733,,22598564.4,,22598564.4,,0.08560062272727273,110.21398359797885,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,新传企划,新传企划有限公司,主板,20230717,0.44,263999999.99999997,263999999.99999997,0.0,70173.68421052632,1.4275555555555557,20.71911111111111,20.71911111111111,70173.68421052632,51050.0,2026/06/30 09:20:36,tencent,cache,True,70173.68421052632,极低
03658.HK,20251231,957808000.0,957808000.0,696237000.0,36749000.0,261571000.0,1.3756924725344961,0.1794919340241309,1540464000.0,0.105919167123113,216075000.0,0.02096917466635606,4,211734000.0,4,0.9799097535577924,0.0,,166181000.0,,166181000.0,,0.11403461808864171,110.103382398389,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,新希望服务,新希望服务控股有限公司,主板,20210525,1.79,1457285540.0,1457285540.0,0.0,324664.5,1.0031868131868131,6.0879670329670335,6.0879670329670335,324664.5,212380.0,2026/06/30 09:20:36,tencent,cache,True,324664.5,低
01731.HK,20251231,604975844.8000001,602677427.2,377348156.8,50719820.8,227627688.00000006,1.6032298923369221,0.2639467625231912,1678133028.8,0.03363319559257261,172521896.0,0.337845153237726,4,173365352.0,4,1.004888979425545,0.21079649623141172,,70203654.4,,70203654.4,,0.08140497959183675,109.76923708536862,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,其利工业集团,其利工业集团有限公司,主板,20180713,0.77,862399999.9999999,862399999.9999999,0.0,204232.63157894736,0.5866666666666666,4.519166666666666,4.519166666666666,204232.63157894736,145920.0,2026/06/30 09:20:36,tencent,cache,True,204232.63157894736,低
01752.HK,20251231,235660435.2,235660435.2,138762806.4,53194284.8,96897628.79999998,1.6982968369829683,0.4019695346430426,79983684.4,0.16407160321648595,8426492.4,,3,39797240.4,4,4.7228714524207005,0.5976627712854757,,11816784.0,10259969.6,22076753.6,,0.09158307051391042,108.30382351872953,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,澳洲成峰高教,澳洲成峰高教集团有限公司,主板,20180511,0.111,241057146.00000003,241057146.00000003,0.0,3069247.222222222,0.9548387096774197,12.568064516129034,12.568064516129034,3069247.222222222,31290.0,2026/06/30 09:30:19,tencent,cache,True,3069247.222222222,中低
02219.HK,20251231,1484567000.0,1293213000.0,612654000.0,237638000.0,871913000.0,2.4231736020657664,0.513045421074486,1360360000.0,0.11173117888869988,183445000.0,-0.007705839277401538,4,339411000.0,4,1.8502057837498977,0.4024312464226335,,75981000.0,4479000.0,80460000.0,,0.04734375399799423,108.23020746396959,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,朝聚眼科,朝聚眼科医疗控股有限公司,主板,20210707,2.41,1699485005.0,1699485005.0,12050.0,898185.5305,0.6413709677419356,8.366975806451613,8.366975806451613,898185.5305,744943.0,2026/06/30 09:30:00,tencent,cache,True,898185.5305,低
00934.HK,20251231,3344993980.2000003,3344993980.2000003,312764311.94,28643815.86,3032229668.26,10.69493497979941,0.3387899487406729,594894111.14,0.02630638297954624,928745900.42,0.33712678241511607,4,227092991.72,4,0.24451574065339443,0.07327711544053504,,561387358.8,,561387358.8,,0.06272361111111112,108.05705870142717,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中石化冠德,中石化冠德控股有限公司,主板,19990625,3.6,8950175999.999998,8950175999.999998,101420.0,8575294.021000002,0.5439560439560439,8.703296703296703,8.703296703296703,8575294.021000002,7337238.0,2026/06/30 09:32:01,tencent,cache,True,8575294.021000002,中低
01260.HK,20250930,1027457649.22,946581315.9200001,113891516.06,,913566133.1600001,9.021371255420972,1.8031868109995948,121495726.48,-0.07323480162726526,51513983.52,0.3273508934643594,4,59245098.16,4,1.1500779810009922,0.6629802920742945,,,,0.0,,0.0,107.79187821240359,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,皓天财经集团,皓天财经集团控股有限公司,主板,20120330,0.44,506639760.0,506639760.0,10560.0,279167.64705882355,0.3232653061224489,7.300408163265307,7.300408163265307,279167.64705882355,175120.0,2026/06/30 09:31:24,tencent,cache,True,279167.64705882355,低
02283.HK,20251231,1060720793.94,1060720793.94,880056019.88,98989299.12,180664774.06000006,1.2052878112061942,0.10840840437558508,2162870482.84,0.020345901670802302,196901960.0,-0.0096124105673413,4,353365857.38,4,1.7946284403669726,0.1274862385321101,,173854495.26,,173854495.26,,0.10432187748121832,107.36122276529,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,东江集团控股,东江集团(控股)有限公司,主板,20131220,2.0,1666520000.0000002,1666520000.0000002,0.0,797345.0,0.92,7.64,7.64,797345.0,597770.0,2026/06/30 09:20:36,tencent,cache,True,797345.0,低
09909.HK,20251231,4478046000.0,4478046000.0,2355392000.0,639791000.0,2122654000.0,1.9011892712550607,1.542843976549019,2607608000.0,0.007572188304550087,233516000.0,-0.1922447323390123,4,424842000.0,4,1.819327155312698,0.4068115246920982,,8620000.0,,8620000.0,,0.006265418234838341,105.92901665245874,现金类资产>总负债;近年盈利稳定;经营现金流稳定,宝龙商业,宝龙商业管理控股有限公司,主板,20191230,2.14,1375806000.0000002,1375806000.0000002,0.0,390197.75,0.3628695652173913,5.32208695652174,5.32208695652174,390197.75,325895.0,2026/06/30 09:20:36,tencent,cache,True,390197.75,低
01045.HK,20251231,2468680000.78,2468680000.78,703917281.24,74644810.46,1764762719.5400002,3.5070598017301777,0.8717942683799375,667562676.24,-0.0750200130024905,127708082.24,-0.14854942586040087,4,308799176.14,4,2.418008090981102,0.6782844856851873,,74120039.64,,74120039.64,,0.03661536194910601,105.82291453338054,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,亚太卫星,亚太卫星控股有限公司,主板,19961218,2.18,2024288050.0,2024288050.0,96740.0,13127343.4215,0.3292244897959183,14.316816326530612,14.316816326530612,13127343.4215,12724539.05,2026/06/30 09:31:43,tencent,cache,True,13127343.4215,中
00420.HK,20251231,1397482758.06,1397482758.06,942064782.54,167924855.95999998,455417975.52,1.4834253269632898,0.5719409137860179,3736364625.52,-0.11593706147029259,64401392.44,,3,336606610.28,4,5.226697708339176,0.33411405009677153,,60855350.72,,60855350.72,,0.07642576000612186,105.7710699065908,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,福田实业,福田实业(集团)有限公司,主板,19880420,0.65,796267524.3939394,796267524.3939394,0.0,240387.36842105264,0.2462121212121212,11.168181818181818,11.168181818181818,240387.36842105264,210300.0,2026/06/30 09:20:36,tencent,cache,True,240387.36842105264,低
01568.HK,20251231,3585994753.48,3585994753.48,3113044374.54,56131510.12,472950378.94000006,1.1519253573151798,0.3443314576147936,4638746437.36,0.035380117156582847,241409028.72,-0.020444159134611728,4,166505897.34,4,0.6897252278543529,0.14222002723776173,,389867687.24,,389867687.24,,0.28384311547678925,105.64623806679937,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,承达集团,承达集团有限公司,主板,20151229,0.63,1373532300.0000002,1373532300.0000002,0.0,155436.66666666666,0.3801724137931034,5.137758620689656,5.137758620689656,155436.66666666666,133980.0,2026/06/30 09:20:36,tencent,cache,True,155436.66666666666,极低
00887.HK,20251231,1454428972.6200001,1454428972.6200001,933227678.06,554100179.84,521201294.5600002,1.5584931810461056,0.28961039722294546,5207333362.78,0.16527227775554132,414068563.92,0.2779014322092872,4,990568599.76,4,2.392281583470757,-0.12323857637707336,,65543965.74,,65543965.74,,0.03642012050172165,105.17070840909926,现金类资产>总负债;近年盈利稳定;经营现金流稳定,英皇钟表珠宝,英皇钟表珠宝有限公司,主板,20080721,0.248,1799663615.5254238,1799663615.5254238,0.0,693946.5,0.3152542372881355,3.9301694915254246,3.9301694915254246,693946.5,536265.0,2026/06/30 09:20:36,tencent,cache,True,693946.5,低
