ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,source_batch,financial_source
06826.HK,20251231,2522083000.0,2445974000.0,1115560000.0,398498000.0,1406523000.0,2.260822367241565,0.38830637478783064,2446306000.0,0.05162367567282544,251009000.0,0.11624987961755484,4,490973000.0,4,1.9559975937117793,0.8133493221358596,,282277000.0,148623000.0,430900000.0,,0.11896088218683679,126.11395312907136,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,昊海生物科技,上海昊海生物科技股份有限公司,主板,20150430,15.75,3622199096.7017207,565882380.4015297,1742344.0,0.5922562141491395,13.752390057361376,13.752390057361376,4135779.19,3593816.95,原始初筛,cache
02660.HK,20251231,2281202000.0,1488904000.0,258659000.0,18818000.0,2022543000.0,8.819341294909513,0.9036663278309686,1545598000.0,-0.04372534518476956,347787000.0,-0.20059250819902275,4,242400000.0,4,0.6969783229390403,0.26945803034616017,,323417000.0,18407000.0,341824000.0,,0.15272596866642293,124.78914130067344,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,禅游科技,禅游科技控股有限公司,主板,20190416,2.16,2238152443.7837834,2238152443.7837834,567400.0,0.7783783783783784,5.808648648648648,5.808648648648648,796557.338,713370.0,原始初筛,cache
01180.HK,20251231,683054705.68,683054705.68,220653936.34,108726010.72,462400769.3399999,3.095592659754315,0.5859560577493738,181768508.9,-0.11923372104455698,127840855.58,,3,228946399.16,3,1.7908703608192795,0.18611124848981553,,179458072.14,,179458072.14,,0.2274099686999823,123.46892482866643,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,汇彩控股,汇彩控股有限公司,主板,19970120,0.75,789138986.1486487,789138986.1486487,557040.0,1.7635135135135136,5.574324324324325,5.574324324324325,759476.0325,403420.5,原始初筛,cache
01669.HK,20251231,376191130.0,362007866.34,7612338.16,1597796.18,368578791.84,49.41860465116279,0.7313071266666666,69718648.58,-0.04822529499330874,47177890.26,0.011994821237574671,4,251475415.62,3,5.3303658606628,0.14044760974862636,,43354560.0,,43354560.0,,0.08602095238095238,123.06172484872036,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,环球信贷集团,环球信贷集团有限公司,主板,20141212,1.26,504000000.0,504000000.0,25200.0,0.531,9.648,9.648,760609.4736842106,203300.0,补充宽筛,cache
03315.HK,20251231,1259341000.0,1259341000.0,420600000.0,7183000.0,838741000.0,2.9941535901093674,1.5307018933420657,930819000.0,-0.15270588648831462,40116000.0,-0.35199225265989553,4,160335000.0,4,3.996784325456177,0.8738657892112872,,40172000.0,3110000.0,43282000.0,,0.07898962772492496,122.17065379374412,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,金邦达宝嘉,金邦达宝嘉控股有限公司,主板,20131204,0.68,547945360.0000001,547945360.0000001,188110.0,0.2463768115942029,12.338550724637685,12.338550724637685,447348.0,350695.0,原始初筛,cache
02469.HK,20251231,1222741000.0,1035196000.0,540209000.0,65108000.0,682532000.0,2.2634591426651536,0.7629986785399695,2676628000.0,-0.016128305753913774,198126000.0,,3,226322000.0,3,1.1423134772821335,0.1437317666535437,,,152295000.0,152295000.0,,0.1702497227210514,121.62170547505406,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,粉笔,粉笔有限公司,主板,20230109,0.405,894538901.8314607,894538901.8314607,1723396.27,0.6188764044943821,4.077303370786518,4.077303370786518,6352401.284,4254155.25,原始初筛,cache
02877.HK,20251231,14754734000.0,14378094000.0,2715321000.0,334902000.0,12039413000.0,5.433882034573444,1.9282034321772625,3135419000.0,-0.07414525582392506,949948000.0,0.09538293484635951,4,1172033000.0,4,1.23378648094422,0.6241225835519418,,355038000.0,,355038000.0,,0.056862032239723886,121.34708921377481,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,神威药业,中国神威药业集团有限公司,主板,20041202,7.55,6243850000.0,6243850000.0,3017685.0,0.6964572192513367,5.935026737967914,5.935026737967914,8779304.05,8242523.0,原始初筛,cache
02555.HK,20251231,3100069000.0,3071435000.0,810763000.0,81040000.0,2289306000.0,3.8236439008686878,0.33534738330596975,5395068000.0,0.08433059077755134,804897000.0,-0.055179369210171636,4,680407000.0,4,0.8453342477360457,0.18625861445625963,,1093449000.0,,1093449000.0,,0.1601731096360772,120.78954135710534,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,茶百道,四川百茶百道实业股份有限公司,主板,20240423,4.62,6826670235.000001,6826670235.000001,5137386.0,1.5529411764705885,7.6579411764705885,7.6579411764705885,9485118.64,6991789.3,原始初筛,cache
01936.HK,20251231,194844039.56,150723081.46,20779715.62,3230052.4699999997,174064323.94,9.376646106382085,0.45477902181516017,222191239.89,0.016370519379016235,16060201.94,-0.03447044124440235,4,24356154.42,3,1.516553435068451,0.4278011432028108,,51128353.45,,51128353.45,,0.13358339056902765,120.58586928626838,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,利特米,利特米有限公司,主板,20200513,0.82,382744840.0,382744840.0,270120.0,1.394,21.525,21.525,77982.85714285714,41190.0,原始初筛,cache
01666.HK,20251231,4833662000.0,4760678000.0,3446100000.0,2004345000.0,1387562000.0,1.4026470502887323,0.3428383698845216,6483875000.0,0.026655609536414993,396277000.0,-0.12069829083114247,4,1562433000.0,4,3.94277992414397,-0.00885239365393399,,475574000.0,,475574000.0,,0.11750467000354685,119.57049600779072,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,同仁堂科技,北京同仁堂科技发展股份有限公司,主板,20100709,3.16,4047277440.000001,1986704640.0,2763590.0,0.4989473684210527,9.2256346749226,9.2256346749226,5440324.889,4573290.0,原始初筛,cache
02348.HK,20251231,1576921000.0,1166430000.0,624362000.0,77477000.0,952559000.0,2.5256517853424776,0.6326391005857113,1230867000.0,-0.012365807064999679,213971000.0,-0.15769848352205496,4,355406000.0,4,1.6610007898266588,0.2782059251019998,,132910000.0,,132910000.0,,0.08827176359558503,119.39932023499506,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,东瑞制药,东瑞制药(控股)有限公司,主板,20030711,1.0,1505690999.9999998,1505690999.9999998,334080.0,0.4038461538461538,6.355769230769231,6.355769230769231,107339.88235294116,50520.0,原始初筛,cache
00639.HK,20251231,7221196029.34,7221196029.34,3436827067.26,33687396.339999996,3784368962.08,2.10112289272008,0.3260242596161993,4566454515.0,-0.14624244774905648,571285746.78,-0.382438336626017,4,828333126.58,4,1.4499453754077083,0.22239086544010347,,1881765838.34,,1881765838.34,,0.16211456133459481,118.49849403931927,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,首钢资源,首钢福山资源集团有限公司,主板,19901002,2.28,11607629955.313805,11607629955.313805,23590288.54,0.7059414225941422,18.354476987447693,18.354476987447693,49785411.5525,33138084.5,原始初筛,cache
06601.HK,20251231,2941646000.0,2557647000.0,863223000.0,59364000.0,2078423000.0,3.4077474766080145,0.7833251533406372,1988232000.0,0.11182319514547046,223685000.0,0.5013303958841946,4,268064000.0,4,1.1983995350604646,0.4979413013836422,,160400000.0,,160400000.0,,0.06045225375000095,118.2807792423305,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,朝云集团,朝云集团有限公司,主板,20210310,1.99,2653333665.0,2653333665.0,2235890.0,0.796,10.718232558139537,10.718232558139537,2225226.2920000004,1584182.5,原始初筛,cache
00046.HK,20251231,313909594.9,311811414.84,145917900.66,13882491.4,167991694.23999998,2.1512754328300927,0.5589823709600314,217938857.02,-0.03168234889613142,16658989.68,-0.265223135140211,4,32909723.92,4,1.9754933853827805,0.11418347430058558,,24141264.16,,24141264.16,,0.08032862064508,118.1715868175355,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,科联系统,科联系统集团有限公司,主板,19980518,1.23,300531292.16129035,300531292.16129035,179020.0,0.6050806451612903,16.2975,16.2975,79908.00333333334,56070.0,原始初筛,cache
01346.HK,20251231,583749473.28,583749473.28,278788460.57,20738319.77,304961012.71,2.093879610678608,0.3848166180137391,1406859016.14,-0.02390488224563292,111554021.54,0.03331680618443955,4,132363339.22,4,1.1865402734274209,0.11911045757535133,,56676637.43,14477774.64,71154412.07,,0.08978655981698054,117.82236665351792,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,利华控股集团,利华控股集团,主板,20191113,1.24,792483999.9999999,792483999.9999999,59960.0,1.457709923664122,6.4177099236641215,6.4177099236641215,149808.88888888888,118280.0,原始初筛,cache
08512.HK,20251231,732773353.8,732773353.8,101784765.02,11049993.479999999,630988588.78,7.199243950271095,1.831939288782435,811189107.76,0.09856931610020303,91645217.3,0.11983256451052648,4,182526310.48,4,1.9916621495096831,0.06315478243729365,,,,0.0,,0.0,117.57209109704047,现金类资产>总负债;近年盈利稳定;经营现金流稳定,凯富善集团控股,凯富善集团控股有限公司,创业板,20180719,0.375,344437500.0,344437500.0,125600.0,0.4638157894736842,3.394736842105263,3.394736842105263,220794.44444444444,91625.0,原始初筛,cache
01571.HK,20251231,1074637000.0,1074637000.0,779733000.0,40218000.0,294904000.0,1.378211515993295,0.07821722981627519,3152791000.0,0.030283889039200318,529340000.0,0.07066373873464382,4,1058103000.0,4,1.9989099633505876,0.16690029092832584,,462381000.0,,462381000.0,,0.12263706473862387,117.46103395529738,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,信邦控股,信邦控股有限公司,主板,20170628,3.74,3770320180.0,3770320180.0,5634290.0,0.92,6.43,6.43,3153183.2675,2468260.0,原始初筛,cache
03983.HK,20251231,14002879000.0,12836574000.0,4869932000.0,2112004000.0,9132947000.0,2.875374645888279,0.9807507355941668,12034437000.0,-0.055412674476412405,974441000.0,-0.159747430914561,4,1378729000.0,4,1.414892230519857,0.30527758992078535,,661388000.0,,661388000.0,,0.0710238182169627,117.4600153814137,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中海石油化学,中海石油化学股份有限公司,主板,20060929,2.02,9312200000.0,3627920246.4593306,5624860.0,0.4445933014354067,8.63090909090909,8.63090909090909,14059467.843,11436107.0,原始初筛,cache
02102.HK,20260131,123003928.62,123003928.62,38804869.26,1502279.46,84199059.36000001,3.169806546592138,0.31184836800000004,301154535.08,-0.039156002442547244,25650578.77,-0.12819832511623908,4,70035197.05,3,2.7303554308844937,0.19688953591591804,,27323700.0,,27323700.0,,0.1011988888888889,117.42259962135087,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,德利机械,德利机械控股有限公司,主板,20201006,0.27,270000000.0,270000000.0,51450.0,0.623793103448276,9.79448275862069,9.79448275862069,28810.0,23100.0,原始初筛,cache
00517.HK,20251231,4324231685.06,4324231685.06,1117327397.78,11303798.3,3206904287.2800007,3.8701563155541945,0.4111959795464725,3347090353.82,-0.0184696960858044,696440426.08,0.30967856478636846,4,231991153.78,4,0.333109832646836,0.18619077015656285,,728667315.68,,728667315.68,,0.09343124826736542,117.23267086797648,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中远海运国际,中远海运国际(香港)有限公司,主板,19920211,5.32,7798968002.598291,7798968002.598291,10737680.0,0.9821538461538464,10.11254700854701,10.11254700854701,13594236.0035,10509701.2,原始初筛,cache
03686.HK,20251231,284772000.0,284772000.0,127401000.0,30507000.0,157371000.0,2.2352414816210233,0.22783946953135176,320272000.0,-0.05778212152828799,284629000.0,0.44091600934769026,4,81565000.0,4,0.2865660210308858,0.7311306999638125,,104942000.0,,104942000.0,,0.15193351768470123,117.16439128118297,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,祈福生活服务,祈福生活服务控股有限公司,主板,20161108,0.68,690710000.0000001,690710000.0000001,239000.0,1.0535211267605638,2.1932394366197188,2.1932394366197188,299978.94736842107,291300.0,原始初筛,cache
06186.HK,20251231,16171057000.0,16171057000.0,7917258000.0,855226000.0,8253799000.0,2.042507267036138,0.3276627577534617,18112585000.0,-0.05276153731988109,1939458000.0,-0.2678650488581208,4,2213753000.0,4,1.141428687808656,0.3380954885333944,,2246870000.0,1020699000.0,3267569000.0,,0.12971731801195077,116.9595867869615,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国飞鹤,中国飞鹤有限公司,主板,20191113,2.86,25189921053.555557,25189921053.555557,55689492.09,0.934074074074074,11.728888888888887,11.728888888888887,100833737.1985,78501864.48,原始初筛,cache
00536.HK,20251231,412504186.88,412504186.88,140900513.56,,271603673.32,2.9276272772727854,0.31591247815349205,228270790.6,-0.004229207038118021,75893963.72,0.1753023875601074,4,65998285.4,4,0.8696117868278866,0.0,,72490630.76,,72490630.76,,0.08431658720359078,116.81251785735834,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,贸易通,贸易通电子贸易有限公司,主板,20051028,1.08,859743416.6181818,859743416.6181818,1030240.0,2.2385454545454544,10.230545454545457,10.230545454545457,876319.0,762430.0,补充宽筛,cache
02176.HK,20251231,290069000.0,289850000.0,235956000.0,6811000.0,54113000.0,1.2293351302785265,0.1136827731092437,287077000.0,0.12091454241420552,74410000.0,0.3521697696628696,4,85556000.0,4,1.1497916946646956,0.03478027146888859,,77000000.0,,77000000.0,,0.16176470588235295,115.77132240770968,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,赛迪顾问,赛迪顾问股份有限公司,主板,20210514,0.68,476000000.0,142120000.0,27500.0,3.3731578947368424,5.78,5.78,91437.5,53800.0,补充宽筛,cache
06100.HK,20251231,1579892000.0,1579892000.0,1283786000.0,119655000.0,296106000.0,1.2306505912979266,0.29470283239280864,1986001000.0,-0.0902838755177886,102600000.0,0.3223987570811859,4,228873000.0,4,2.230730994152047,0.8900584795321638,,73480000.0,78191000.0,151671000.0,,0.1509522714563355,114.63422934888537,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,同道猎聘,同道猎聘集团,主板,20180629,1.99,1004761296.6451612,1004761296.6451612,1366386.0,0.3117972350230415,8.849539170506914,8.849539170506914,1285282.058,1070092.5,原始初筛,cache
03662.HK,20251231,1940552000.0,1940552000.0,996930000.0,65262000.0,943622000.0,1.9465278404702437,3.712306860093435,1219825000.0,-0.09205663789257101,51568000.0,-0.3149551739931714,4,22171000.0,3,0.42993717033819423,-0.12835479367049332,,19448000.0,,19448000.0,,0.07651044996311777,114.13103000024184,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,星悦康旅,星悦康旅股份有限公司,主板,20190318,0.35,254187500.0,254187500.0,2115085.0,0.1859375,4.4515625000000005,4.4515625000000005,505010.46875,313755.0,原始初筛,cache
02460.HK,20251231,6392342000.0,6392342000.0,4075143000.0,43012000.0,2317199000.0,1.5686178374599369,0.13074771601745472,11002111000.0,-0.04477198953356709,985341000.0,-0.0015066008595391311,4,1511086000.0,4,1.533566552087044,0.392023675052596,,3809736000.0,,3809736000.0,,0.21496396322865402,113.86120082943255,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,华润饮料,华润饮料(控股)有限公司,主板,20241023,7.39,17722672874.0,17722672874.0,12280636.0,1.4960733695652173,16.24595108695652,16.24595108695652,20562717.94,18716827.8,原始初筛,cache
00380.HK,20251231,403353665.06,401938319.32,166719057.26,91955924.98,236634607.8,2.4193614796595573,1.3156899197807843,582914704.28,0.008323737354414273,50549610.52,0.04761980735883875,4,167521116.62,4,3.313994210770825,0.03989922452917843,,,,0.0,,0.0,113.52464416931917,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中国管业,中国管业集团有限公司,主板,20001221,0.135,179855910.00000003,179855910.00000003,33548.0,0.2076923076923077,3.20979020979021,3.20979020979021,119069.88235294116,38252.0,补充宽筛,cache
00064.HK,20260331,2388226116.7000003,2068272408.15,412795018.1,,1975431098.6000004,5.785501306901553,0.9426166594418376,156723972.76,-0.059353654714481174,45203465.76,0.29465317318192596,4,167724468.78,4,3.710433834222007,-1.2408305057359832,,,,0.0,,0.0,112.97493001470792,现金类资产>总负债;近年盈利稳定;经营现金流稳定,结好控股,结好控股有限公司,主板,20020606,3.39,2095688718.0094345,2095688718.0094345,512430.0,0.319811320754717,39.25150943396227,39.25150943396227,483445.21,315840.7,补充宽筛,cache
01752.HK,20251231,235660435.2,235660435.2,138762806.4,53194284.8,96897628.79999998,1.6982968369829683,0.450693114599775,79983684.4,0.16407160321648595,8426492.4,,3,39797240.4,4,4.7228714524207005,0.5976627712854757,,11816784.0,10259969.6,22076753.6,,0.10268404875802077,112.41369427127036,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,澳洲成峰高教,澳洲成峰高教集团有限公司,主板,20180511,0.099,214996914.00000003,214996914.00000003,358600.0,0.8516129032258066,11.20935483870968,11.20935483870968,3069247.222222222,31290.0,原始初筛,cache
00210.HK,20251231,580086000.0,569311000.0,148102000.0,7066000.0,431984000.0,3.916800583381723,0.6328356064603757,363544000.0,0.28311207484905654,116586000.0,0.46425627217789756,4,110081000.0,4,0.9442042783867702,0.4546086150995831,,36350000.0,,36350000.0,,0.05325098683014801,112.19899659830958,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,达芙妮国际,达芙妮国际控股有限公司,主板,19951103,0.345,682616457.7183098,682616457.7183098,412760.0,0.7385915492957746,5.286760563380282,5.286760563380282,467896.8421052632,77980.0,原始初筛,cache
02610.HK,20251231,2800330150.4,2800330150.4,2457430142.4,562304.0,342900008.0,1.1395360145070548,0.020545597982365525,8025504926.4,0.3515192823737261,2870758726.4,0.8260852833586978,4,2528392907.2,4,0.8807403018402263,0.07959297599576914,,2223026691.2,,2223026691.2,,0.13319746758787893,110.93118453161742,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,南山铝业国际,南山铝业国际控股有限公司,主板,20250325,26.9,16689706879.999998,16689706879.999998,49157322.0,1.0910361281526924,5.253476482617587,5.253476482617587,44646327.202,35039245.4,原始初筛,cache
01284.HK,20251231,133336949.28,133336949.28,65898027.98,36845053.46,67438921.30000001,2.0233829959292207,0.2613911678294574,171419414.14,-0.07271417430351657,11509732.46,-0.31121835876718285,4,28815427.66,4,2.5035705877736794,0.4440869496978733,,22598564.4,,22598564.4,,0.08759133488372092,110.90624857866945,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,新传企划,新传企划有限公司,主板,20230717,0.43,258000000.0,258000000.0,128375.0,1.395111111111111,20.24822222222222,20.24822222222222,70173.68421052632,51050.0,原始初筛,cache
00914.HK,20251231,105974479884.0,90368744884.0,52295371887.0,24310212358.0,53679107997.0,2.02646001089714,0.5865354087654313,82532051000.0,-0.14494785826836187,8464457000.0,-0.18886415735624562,4,15870959000.0,4,1.87501206515669,0.3213395732295645,,5515514000.0,,5515514000.0,,0.0602663564886782,110.8312119822242,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,海螺水泥,安徽海螺水泥股份有限公司,主板,19971021,17.27,91518955539.25114,22444092000.0,131561208.6,0.4140068493150685,10.093881278538811,10.093881278538811,143303274.104,128262133.91,补充宽筛,cache
01890.HK,20201231,1454037000.0,1394204000.0,1242675000.0,536316000.0,211362000.0,1.170086305751705,0.13116677417849434,867251000.0,0.23952792801927858,564790000.0,0.34741921502594164,4,636239000.0,4,1.1265054267958001,0.22827599638803803,,183205000.0,,183205000.0,,0.1136931371929252,110.48927880649295,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国科培,中国科培教育集团有限公司,主板,20190125,0.8,1611398933.3333333,1611398933.3333333,17720.0,0.237037037037037,2.034567901234568,2.034567901234568,792255.511,674090.0,补充宽筛,cache
01681.HK,20251231,3903491000.0,2894365000.0,1572153000.0,212920000.0,2331338000.0,2.482895112625807,0.2182475834164581,3417355000.0,0.13460946138412844,1078067000.0,0.1643799789685041,4,1211796000.0,4,1.124045166024004,0.048836482333658296,,502071000.0,168020000.0,670091000.0,,0.06273038976721429,110.00500138438582,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,康臣药业,康臣药业集团有限公司,主板,20131219,12.72,10682079331.67059,10682079331.67059,36012271.4,2.144941176470588,8.94889411764706,8.94889411764706,25013901.5015,23847335.6,补充宽筛,cache
03658.HK,20251231,957808000.0,957808000.0,696237000.0,36749000.0,261571000.0,1.3756924725344961,0.17461443581695346,1540464000.0,0.105919167123113,216075000.0,0.02096917466635606,4,211734000.0,4,0.9799097535577924,0.0,,166181000.0,,166181000.0,,0.11093585129275471,109.09571238830806,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,新希望服务,新希望服务控股有限公司,主板,20210525,1.84,1497991840.0,1497991840.0,129910.0,1.0312087912087913,6.258021978021978,6.258021978021978,324664.5,212380.0,原始初筛,cache
